"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00085612","1938-09","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","1468.9","","229.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","16",",6","","","19380921",",,6","","","","","","","","","19380917",",,6","13.9",",6,21,","","","","","","","36.1",",6,17,","0.0","","0.0",",6","","","","","25.99",",6","31.54",",,,6","20.43",",,,6"
"USC00085612","1938-10","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","1599.7","","130.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","19381029",",,6","","","","","","","","","19381016",",,6","7.2",",6,29,","","","","","","","31.1",",6,16,","2.5","","2.5",",6","","","","","22.47",",6","28.26",",,,6","16.68",",,,6"
"USC00085612","1938-11","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","1665.4","","65.7","1,6","","","","","","","","","","","0","1,6","0","1,6","0",",6","28",",6","0",",6","","","19381128",",1,6","","","","","","","","","19381119","+,,6","1.7","1,6,28,","","","","","","","30.6",",6,19,+","23.3","","20.8",",6","","","","","19.84","1,6","26.26",",,,6","13.42","1,,,6"
"USC00085612","1938-12","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","","","4",",6","4",",6","0",",6","","","","","","","","","0",",6","27",",6","0",",6","","","","","","","","","","","19381226",",,6","19381230","+,,6","","","","","","","8.9",",,6,26,","28.3",",6,30,+","","","","","21.6",",,,6","","","","","24.14",",,,6","",""
"USC00085612","1939-01","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","","","3",",6","2",",6","0",",6","","","","","","","","","0",",6","26",",6","0",",6","","","","","","","","","","","19390113",",,6","19390115","+,,6","","","","","","","5.8",",,6,13,","29.4",",6,15,+","","","","","9.3",",,,6","","","","","24.62",",,,6","",""
"USC00085612","1939-02","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","81.3",",6","5",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","2",",6","","","19390223",",,6","","","19390228","+,,6","","","19390207",",,6","19390226",",,6","1.7",",6,23,","","","0",",,6,28,+","1.0",",,6,07,","32.8",",6,26,","","","26.9",",6","2.9",",,,6","0",",,,6","20.28",",6","26.20",",,,6","14.35",",,,6"
"USC00085612","1939-03","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","","","5",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","","","","","","","","","19390323",",,6","","","19390331","+,,6","","","19390309",",,6","","","7.2",",6,23,","","","0",",,6,31,+","41.4",",,6,09,","","","","","","","70.9",",,,6","0",",,,6","","","","","14.12",",,,6"
"USC00085612","1939-04","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","112.1",",6","11",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","2",",6","","","19390409",",,6","","","19390430","+,,6","","","19390419",",,6","19390428",",,6","6.1",",6,09,","","","0",",,6,30,+","24.4",",,6,19,","32.8",",6,28,","","","5.5",",6","80.7",",,,6","0",",,,6","21.89",",6","27.62",",,,6","16.15",",,,6"
"USC00085612","1939-05","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","178.8",",6","6",",6","5",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","4",",6","","","19390518","+,,6","","","","","","","19390510",",,6","19390522",",,6","15.6",",6,18,+","","","","","58.2",",,6,10,","33.3",",6,22,","","","0.0",",6","138.1",",,,6","","","24.10",",6","29.27",",,,6","18.93",",,,6"
"USC00085612","1940-10","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","111.6",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","","","19401020",",,6","","","19401031","+,,6","","","19401030","+,,6","19401008",",,6","10.6",",6,20,","","","0",",,6,31,+","3.8",",,6,30,+","30.0",",6,08,","","","0.0",",6","17.0",",,,6","0",",,,6","21.93",",6","27.79",",,,6","16.08",",,,6"
"USC00085612","1940-11","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","79.4",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","26",",6","0",",6","","","19401116",",,6","","","19401130","+,,6","","","19401121",",,6","19401121","+,,6","-1.1",",6,16,","","","0",",,6,30,+","6.4",",,6,21,","28.3",",6,21,+","","","46.5",",6","12.3",",,,6","0",",,,6","19.43",",6","25.05",",,,6","13.81",",,,6"
"USC00085612","1940-12","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","49.4",",6","15",",6","11",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","","","19401204",",,6","","","19401231","+,,6","","","19401219",",,6","19401201",",,6","5.0",",6,04,","","","0",",,6,31,+","54.9",",,6,19,","29.4",",6,01,","","","28.1",",6","200.4",",,,6","0",",,,6","19.02",",6","24.22",",,,6","13.82",",,,6"
"USC00085612","1941-02","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","0.0",",6","13",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","11",",6","0",",6","","","19410210",",,6","","","19410228","+,,6","","","19410226",",,6","19410207",",,6","1.7",",6,10,","","","0",",,6,28,+","41.9",",,6,26,","24.4",",6,07,","","","129.1",",6","132.9",",,,6","0",",,,6","13.72",",6","19.28",",,,6","8.17",",,,6"
"USC00085612","1941-03","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","18.1",",6","8",",6","4",",6","1",",6","","","","","0",",6","1",",6","0",",6","21",",6","0",",6","","","19410302",",,6","","","","","","","19410308",",,6","19410321",",,6","0.0",",6,02,","","","","","31.5",",,6,08,","29.4",",6,21,","","","83.8",",6","79.1",",,,6","","","16.21",",6","21.76",",,,6","10.67",",,,6"
"USC00085612","1941-04","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","91.7",",6","8",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","19410416","+,,6","","","","","","","19410403",",,6","19410425",",,6","12.8",",6,16,+","","","","","57.2",",,6,03,","29.4",",6,25,","","","0.5",",6","87.0",",,,6","","","21.37",",6","26.09",",,,6","16.65",",,,6"
"USC00085612","1941-05","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","136.4",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","1",",6","","","19410515","+,,6","","","","","","","19410507",",,6","19410503",",,6","13.3",",6,15,+","","","","","19.6",",,6,07,","32.2",",6,03,","","","0.0",",6","27.0",",,,6","","","22.73",",6","28.17",",,,6","17.29",",,,6"
"USC00085612","1941-06","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","253.7",",6","15",",6","12",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","13",",6","","","19410605","+,,6","","","","","","","19410618",",,6","19410611",",,6","17.2",",6,05,+","","","","","63.2",",,6,18,","36.7",",6,11,","","","0.0",",6","192.5",",,,6","","","26.79",",6","32.21",",,,6","21.37",",,,6"
"USC00085612","1941-07","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","284.8",",6","16",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","19410701",",,6","","","","","","","19410715",",,6","19410731",",,6","21.7",",6,01,","","","","","51.6",",,6,15,","35.6",",6,31,","0.0","6","0.0",",6","168.6",",,,6","","","27.52",",6","31.86",",,,6","23.18",",,,6"
"USC00085612","1941-08","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","321.9",",6","11",",6","4",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","29",",6","","","19410817",",,6","","","","","","","19410817",",,6","19410827","+,,6","20.6",",6,17,","","","","","76.7",",,6,17,","36.1",",6,27,+","0.0","6","0.0",",6","100.5",",,,6","","","28.72",",6","33.88",",,,6","23.55",",,,6"
"USC00085612","1941-09","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","270.8",",6","16",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","11",",6","","","19410923","+,,6","","","","","","","19410923",",,6","19410907",",,6","21.7",",6,23,+","","","","","66.8",",,6,23,","35.0",",6,07,","0.0","6","0.0",",6","134.1",",,,6","","","27.36",",6","31.17",",,,6","23.55",",,,6"
"USC00085612","1941-10","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","262.0",",6","15",",6","12",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","19411019",",,6","","","","","","","19411018",",,6","19411010",",,6","18.9",",6,19,","","","","","45.2",",,6,18,","35.0",",6,10,","0.0","6","0.0",",6","196.6",",,,6","","","26.78",",6","30.66",",,,6","22.91",",,,6"
"USC00085612","1941-11","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","99.8",",6","9",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","19411110",",,6","","","","","","","19411114",",,6","19411101",",,6","8.3",",6,10,","","","","","76.7",",,6,14,","31.1",",6,01,","8.3","6","8.3",",6","178.3",",,,6","","","21.38",",6","25.92",",,,6","16.85",",,,6"
"USC00085612","1941-12","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","69.8",",6","11",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","19411207",",,6","","","","","","","19411224",",,6","19411226",",,6","8.9",",6,07,","","","","","30.0",",,6,24,","30.0",",6,26,","35.6","6","27.3",",6","89.6",",,,6","","","19.70",",6","24.17",",,,6","15.24",",,,6"
"USC00085612","1942-01","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","21.7","6","21.7",",6","9",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","17",",6","0",",6","","","19420111",",,6","","","","","","","19420110",",,6","19420104",",,6","2.2",",6,11,","","","","","21.8",",,6,10,","28.9",",6,04,","150.6","6","115.0",",6","62.0",",,,6","","","15.32",",6","21.09",",,,6","9.55",",,,6"
"USC00085612","1942-02","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","30.6","6","8.9","1,6","7",",6","5",",6","1",",6","","","","","0","1,6","0","1,6","0",",6","10",",6","0",",6","","","19420228",",1,6","","","","","","","19420223",",,6","19420217",",,6","1.7","1,6,28,","","","","","33.0",",,6,23,","29.4",",6,17,","270.5","6","119.9",",6","94.6",",,,6","","","14.15","1,6","19.65",",,,6","8.65","1,,,6"
"USC00085612","1942-03","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","","","12",",6","9",",6","1",",6","","","","","","","","","0",",6","23",",6","0",",6","","","","","","","","","","","19420318",",,6","19420317","+,,6","","","","","","","49.5",",,6,18,","30.6",",6,17,+","","","","","146.8",",,,6","","","","","23.58",",,,6","",""
"USC00085612","1942-04","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","86.6",",6","6",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","19420402",",,6","","","","","","","19420417",",,6","19420426","+,,6","8.9",",6,02,","","","","","52.8",",,6,17,","30.0",",6,26,+","","","7.5",",6","71.9",",,,6","","","20.97",",6","26.11",",,,6","15.83",",,,6"
"USC00085612","1942-05","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","186.6",",6","11",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","2",",6","","","19420502",",,6","","","","","","","19420514",",,6","19420522","+,,6","15.6",",6,02,","","","","","31.0",",,6,14,","32.2",",6,22,+","","","0.0",",6","100.1",",,,6","","","24.35",",6","29.30",",,,6","19.41",",,,6"
"USC00085612","1942-06","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","259.8",",6","17",",6","14",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","12",",6","","","19420604",",,6","","","","","","","19420603",",,6","19420619",",,6","20.6",",6,04,","","","","","40.6",",,6,03,","34.4",",6,19,","","","0.0",",6","219.1",",,,6","","","26.99",",6","31.31",",,,6","22.67",",,,6"
"USC00085612","1942-07","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","320.0",",6","8",",6","5",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","30",",6","","","19420716",",,6","","","","","","","19420723",",,6","19420721","+,,6","20.6",",6,16,","","","","","32.3",",,6,23,","37.2",",6,21,+","0.0","6","0.0",",6","104.0",",,,6","","","28.66",",6","33.94",",,,6","23.37",",,,6"
"USC00085612","1942-08","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","305.4",",6","10",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","25",",6","","","19420831",",,6","","","","","","","19420810",",,6","19420806","+,,6","21.1",",6,31,","","","","","41.4",",,6,10,","35.6",",6,06,+","0.0","6","0.0",",6","136.1",",,,6","","","28.19",",6","33.02",",,,6","23.35",",,,6"
"USC00085612","1942-09","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","277.7",",6","13",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","20",",6","","","19420901",",,6","","","","","","","19420904",",,6","19420928",",,6","20.6",",6,01,","","","","","30.0",",,6,04,","35.0",",6,28,","0.0","6","0.0",",6","94.7",",,,6","","","27.59",",6","32.17",",,,6","23.01",",,,6"
"USC00085612","1942-10","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","170.3",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","19421028","+,,6","","","","","","","19421031",",,6","19421023",",,6","13.3",",6,28,+","","","","","9.4",",,6,31,","33.3",",6,23,","0.0","6","0.0",",6","22.9",",,,6","","","23.83",",6","29.30",",,,6","18.35",",,,6"
"USC00085612","1942-11","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","109.4",",6","10",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","19421126",",,6","","","","","","","19421105",",,6","19421130","+,,6","4.4",",6,26,","","","","","3.3",",,6,05,","30.6",",6,30,+","22.8","6","22.8",",6","14.1",",,,6","","","21.22",",6","26.47",",,,6","15.97",",,,6"
"USC00085612","1942-12","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","","","67.7",",6","8",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","24",",6","1",",6","","","19421217",",,6","","","","","","","19421207",",,6","19421206",",,6","2.2",",6,17,","","","","","33.0",",,6,07,","32.2",",6,06,","84.5","6","61.7",",6","64.5",",,,6","","","18.53",",6","24.28",",,,6","12.78",",,,6"
"USC00085612","1943-01","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","32.2","6","32.2","1,6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","24","1,6","0","1,6","","","19430112","+,,6","","","","","","","19430128",",,6","19430119",",1,6","3.3",",6,12,+","","","","","24.1",",,6,28,","31.1","1,6,19,","151.0","6","66.5","1,6","28.4",",,,6","","","17.25","1,6","23.63","1,,,6","10.87",",,,6"
"USC00085612","1943-02","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","45.3","6","13.1",",6","4",",6","1",",6","0",",6","","","","","0",",6","1",",6","0",",6","19",",6","0",",6","","","19430215",",,6","","","","","","","19430223",",,6","19430205",",,6","-1.7",",6,15,","","","","","8.1",",,6,23,","30.6",",6,05,","253.7","6","102.7",",6","10.2",",,,6","","","15.13",",6","22.04",",,,6","8.23",",,,6"
"USC00085612","1943-03","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","99.7","6","54.4",",6","10",",6","8",",6","4",",6","","","","","0",",6","1",",6","0",",6","26",",6","0",",6","","","19430304",",,6","","","","","","","19430327",",,6","19430321","+,,6","-0.6",",6,04,","","","","","39.9",",,6,27,","30.6",",6,21,+","289.6","6","35.9",",6","157.4",",,,6","","","18.93",",6","24.09",",,,6","13.76",",,,6"
"USC00085612","1943-04","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","181.7","6","82.0",",6","4",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","28",",6","1",",6","","","19430422","+,,6","","","","","","","19430418",",,6","19430414",",,6","10.6",",6,22,+","","","","","24.4",",,6,18,","32.2",",6,14,","295.7","6","6.1",",6","47.2",",,,6","","","20.87",",6","25.80",",,,6","15.93",",,,6"
"USC00085612","1943-05","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","380.1","6","198.4",",6","11",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","19430501",",,6","","","","","","","19430524",",,6","19430531","+,,6","15.6",",6,01,","","","","","22.4",",,6,24,","33.3",",6,31,+","295.7","6","0.0",",6","82.2",",,,6","","","24.73",",6","29.25",",,,6","20.21",",,,6"
"USC00085612","1943-06","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","626.5","6","246.4",",6","9",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","10",",6","","","19430617",",,6","","","","","","","19430626",",,6","19430605",",,6","20.0",",6,17,","","","","","24.9",",,6,26,","35.6",",6,05,","295.7","6","0.0",",6","107.5",",,,6","","","26.55",",6","31.55",",,,6","21.54",",,,6"
"USC00085612","1943-07","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","898.4","6","271.9",",6","15",",6","13",",6","6",",6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","19430711",",,6","","","","","","","19430723",",,6","19430719",",,6","20.0",",6,11,","","","","","42.9",",,6,23,","35.0",",6,19,","0.0","6","0.0",",6","272.3",",,,6","","","27.10",",6","32.02",",,,6","22.19",",,,6"
"USC00085612","1943-08","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","1190.8","6","292.4",",6","10",",6","8",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","19430831","+,,6","","","","","","","19430829",",,6","19430813",",,6","21.7",",6,31,+","","","","","31.8",",,6,29,","36.1",",6,13,","0.0","6","0.0",",6","114.9",",,,6","","","27.77",",6","32.53",",,,6","23.01",",,,6"
"USC00085612","1943-09","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","1435.1","6","244.3",",6","12",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","19430925","+,,6","","","","","","","19430906",",,6","19430907","+,,6","21.1",",6,25,+","","","","","25.7",",,6,06,","32.8",",6,07,+","0.0","6","0.0",",6","138.2",",,,6","","","26.48",",6","30.15",",,,6","22.80",",,,6"
"USC00085612","1943-10","28.1136","-80.654","10.7","MELBOURNE WEATHER FORECAST OFFICE, FL US","1567.6","6","132.5",",6","7",",6","5",",6","2",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","19431029",",,6","","","","","","","19431007",",,6","19431014","+,,6","8.3",",6,29,","","","","","49.3",",,6,07,","28.9",",6,14,+","17.4","6","17.4",",6","98.9",",,,6","","","22.04",",6","26.34",",,,6","17.75",",,,6"
